Rep Detail Report: Chapel Conley,,,,,,,,,,,,,,
Generated: 2025-12-18 06:44:57,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
SUMMARY METRICS,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
Total Accounts (after alignment):,Total 2024 Revenue: ,Total 2025 Revenue:,Accounts Removed (Floor):,Revenue Removed (Floor): ,Final Accounts (Keeping):,Final Revenue (Keeping):,Zero Revenue Accounts:,Zero Revenue New 2025 Accounts: ,,,,,,
174,1421694.73,1617986.54,53,28271.98,121,1589714.56,40,3,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
BREAKDOWN BY SEGMENT,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
,Accounts,Revenue,Removed,,,,,,,,,,
Group 1 High Potential: ,21,823323.67,0,,,,,,,,,,
Group 2 Medium Potential: ,42,303203.64,0,,,,,,,,,,
Group 2 High Potential: ,29,275157.1,0,,,,,,,,,,
Group 1 Medium Potential: ,7,173836.85,0,,,,,,,,,,
Group 3 Medium Potential: ,24,31623.98,16,,,,,,,,,,
Group 3 High Potential: ,6,4441.0,1,,,,,,,,,,
Group 2 Low Potential: ,1,3402.0,0,,,,,,,,,,
Group 3 Low Potential: ,44,2998.3,36,,,,,,,,,,
Totals,174,1617986.54,53,,,,,,,,,,
,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
GROUP 1 (HIGH REVENUE) - KEEPING: 28 accounts | 997160.52 revenue,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
Account_ID,Account_Name,Segment,Sub_Segment,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Revenue_Tier,Potential_Tier,Segment_Label,Customer_Since_Date,Is_New_2025,Composite_Score,Floor_Removed
1013651,Talie Jane Interiors,DESIGN,DESIGNER_INDEPENDENT,5897.0,4662.0,8,3,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,12/7/2021,FALSE,63.1,FALSE
1036826,Along Came Lennox,DESIGN,DESIGN_FIRM,0.0,4443.0,0,1,MID_REVENUE,HIGH_POTENTIAL,Group 2 High Potential,4/30/2025,TRUE,49.8,FALSE
1007084,House of Values,RETAIL,SINGLE_LOCATION,9121.0,4165.0,7,3,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,1/30/2020,FALSE,66.5,FALSE
1016149,Jeffery Design Group,DESIGN,DESIGN_FIRM,3371.0,3895.0,4,3,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,8/21/2020,FALSE,60.6,FALSE
1005087,LMK Interiors,DESIGN,DESIGN_FIRM,1930.8,3865.0,2,1,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,10/31/2019,FALSE,50.8,FALSE
1007672,Design Alchemy,RETAIL,SINGLE_LOCATION,12418.0,3720.0,7,4,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,11/21/2019,FALSE,52.1,FALSE
1000968,Countrywood Interiors,RETAIL,SINGLE_LOCATION,3534.0,3710.9,4,7,MID_REVENUE,HIGH_POTENTIAL,Group 2 High Potential,1/6/2020,FALSE,74.2,FALSE
1009168,Villa Terrazaza Patio and Home,RETAIL,SINGLE_LOCATION,4784.7,3581.44,3,3,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,5/27/2020,FALSE,55.1,FALSE
1037547,Studio Maduell,DESIGN,DESIGNER_INDEPENDENT,0.0,3495.0,0,2,MID_REVENUE,HIGH_POTENTIAL,Group 2 High Potential,8/29/2025,TRUE,44.9,FALSE
1001676,Cole's Interiors,RETAIL,SINGLE_LOCATION,5980.0,3485.0,6,3,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,1/9/2020,FALSE,54.2,FALSE
1020960,Christina Telles,DESIGN,DESIGN_FIRM,9611.2,3402.0,5,1,MID_REVENUE,LOW_POTENTIAL,Group 2 Low Potential,3/20/2022,FALSE,38.9,FALSE
1006647,Michele Bonnie Design,DESIGN,DESIGNER_INDEPENDENT,2110.0,3380.0,1,1,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,4/15/2021,FALSE,64.4,FALSE
1036593,Taylored Interiors,DESIGN,DESIGNER_INDEPENDENT,0.0,3367.4,0,2,MID_REVENUE,HIGH_POTENTIAL,Group 2 High Potential,4/23/2025,TRUE,45.3,FALSE
1037998,Studio Munroe Inc.,DESIGN,DESIGN_FIRM,0.0,3305.0,0,1,MID_REVENUE,HIGH_POTENTIAL,Group 2 High Potential,10/1/2025,TRUE,46.3,FALSE
1012873,AND Interior Design Studio,DESIGN,DESIGNER_INDEPENDENT,680.0,3177.0,1,3,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,1/6/2020,FALSE,67.7,FALSE
1012164,Lauren O'Donnell Interiors,DESIGN,DESIGN_FIRM,11493.0,3115.0,12,3,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,1/25/2020,FALSE,54.2,FALSE
1010566,Kristen Elizabeth Design,DESIGN,DESIGNER_INDEPENDENT,3565.0,3056.0,9,4,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,8/2/2019,FALSE,60.0,FALSE
1015958,Bette Abbott Interior Design,DESIGN,DESIGNER_INDEPENDENT,11255.06,2902.25,4,5,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,6/8/2021,FALSE,66.0,FALSE
1013948,Randall Design and Company,DESIGN,DESIGNER_INDEPENDENT,0.0,2790.0,0,1,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,10/1/2024,FALSE,55.8,FALSE
1017631,Hills Home Design Studio,DESIGN,DESIGN_FIRM,6032.04,2723.0,3,1,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,11/25/2020,FALSE,49.9,FALSE
,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
GROUP 3 (LOW REVENUE) - KEEPING: 21 accounts | 10791.30 revenue,,,,,,,,,,,,,,
(Non-DESIGN accounts or New 2025 customers - protected from floor),,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
Account_ID,Account_Name,Segment,Sub_Segment,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Revenue_Tier,Potential_Tier,Segment_Label,Customer_Since_Date,Is_New_2025,Composite_Score,Floor_Removed
1016735,"Model Home Furnishings, Inc. dba Modelhom",RETAIL,SINGLE_LOCATION,5078.25,1922.0,10,9,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,7/15/2020,FALSE,68.5,FALSE
1037908,Stein Design,DESIGN,DESIGNER_INDEPENDENT,0.0,1895.0,0,2,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,8/30/2025,TRUE,47.9,FALSE
1004942,Carpet One of San Ramone,RETAIL,SINGLE_LOCATION,2217.5,1420.0,3,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,3/25/2022,FALSE,40.8,FALSE
1001043,Sonoma Country Antiques,RETAIL,SINGLE_LOCATION,3429.74,1128.0,4,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,7/1/2019,FALSE,43.1,FALSE
1024262,Plaza Interiors,RETAIL,SINGLE_LOCATION,4675.0,980.0,3,1,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/21/2023,FALSE,33.8,FALSE
1002655,Gratitudes,RETAIL,SINGLE_LOCATION,1903.0,817.0,2,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,2/21/2020,FALSE,56.2,FALSE
1004202,Cokas Diko LLC,RETAIL,MULTIPLE_LOCATIONS,4053.6,726.3,6,1,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,10/15/2019,FALSE,38.7,FALSE
1035023,Northbay Kitchen & Bath,RETAIL,SINGLE_LOCATION,892.0,650.0,2,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,10/15/2024,FALSE,51.3,FALSE
1018231,STAG & MANOR,RETAIL,SINGLE_LOCATION,485.0,492.0,2,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,3/17/2021,FALSE,54.6,FALSE
1037633,k. papageorge designs,DESIGN,DESIGNER_INDEPENDENT,0.0,369.0,0,1,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,8/6/2025,TRUE,45.0,FALSE
1011194,Norwalk Furniture Gallery,RETAIL,SINGLE_LOCATION,3415.5,317.0,3,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,3/3/2020,FALSE,50.8,FALSE
1020991,Good Ave Design Studio,RETAIL,SINGLE_LOCATION,9538.0,75.0,3,0,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,1/18/2022,FALSE,41.0,FALSE
1015102,Buttercup Home,RETAIL,SINGLE_LOCATION,2351.0,0.0,3,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,6/9/2020,FALSE,0.0,FALSE
1013882,KPV Interiors,RETAIL,SINGLE_LOCATION,4050.0,0.0,2,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,12/14/2020,FALSE,0.0,FALSE
1018749,Janeen's Furniture Gallery,RETAIL,SINGLE_LOCATION,740.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/24/2021,FALSE,0.0,FALSE
1012974,Anthem,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/6/2020,FALSE,0.0,FALSE
1025849,HT Home Design,RETAIL,SINGLE_LOCATION,825.0,0.0,4,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,12/1/2023,FALSE,0.0,FALSE
1037845,Together Home Design Studio,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,8/26/2025,TRUE,17.0,FALSE
1003166,Ruby Living Design,RETAIL,MULTIPLE_LOCATIONS,3009.0,0.0,5,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/26/2019,FALSE,0.0,FALSE
1037946,Sabah Mansoor Design,DESIGN,DESIGN_FIRM,0.0,0.0,0,1,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,9/30/2025,TRUE,18.4,FALSE
1038269,FURNITURE REPUBLIC,RETAIL,MULTIPLE_LOCATIONS,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,11/6/2025,TRUE,24.3,FALSE
,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
GROUP 3 (LOW REVENUE) - LOSING (FLOOR REMOVED): 53 accounts | 28271.98 revenue,,,,,,,,,,,,,,
(DESIGN segment + Not new in 2025),,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
Account_ID,Account_Name,Segment,Sub_Segment,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Revenue_Tier,Potential_Tier,Segment_Label,Customer_Since_Date,Is_New_2025,Composite_Score,Floor_Removed
1007773,Rebecca Ward Design,DESIGN,DESIGNER_INDEPENDENT,4081.0,2444.0,5,0,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,3/13/2020,FALSE,47.3,TRUE
1004952,Fiorella Design,DESIGN,DESIGNER_INDEPENDENT,6515.0,2343.43,3,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,3/23/2020,FALSE,50.2,TRUE
1013780,MAS Design,DESIGN,DESIGN_FIRM,665.0,2177.0,0,1,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,11/24/2021,FALSE,71.6,TRUE
1004931,Atmosphere Design Group,DESIGN,DESIGNER_INDEPENDENT,0.0,2164.0,0,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,8/19/2020,FALSE,64.7,TRUE
1010201,K Design - NV,DESIGN,DESIGNER_INDEPENDENT,5619.0,2154.5,4,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,1/26/2021,FALSE,60.5,TRUE
1013905,MHP Design Inc,DESIGN,DESIGNER_INDEPENDENT,0.0,2081.0,0,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,1/17/2020,FALSE,52.0,TRUE
1008842,Design By Jones,DESIGN,DESIGNER_INDEPENDENT,0.0,1994.0,0,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,2/7/2020,FALSE,56.7,TRUE
1010104,DesignerInc,DESIGN,DESIGN_FIRM,7040.0,1971.55,10,4,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,12/5/2019,FALSE,45.4,TRUE
1016168,Jaclyn Christensen Design,DESIGN,DESIGN_FIRM,1449.98,1887.0,3,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,6/10/2020,FALSE,41.0,TRUE
1022103,"Shari Watt Designs, LLC",DESIGN,DESIGN_FIRM,2662.92,1797.0,4,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,7/21/2022,FALSE,53.9,TRUE
1011215,Transcend Interiors,DESIGN,DESIGN_FIRM,0.0,1792.0,0,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,7/1/2019,FALSE,52.1,TRUE
1002786,JLS WINDOW COVERINGS,DESIGN,DESIGNER_INDEPENDENT,4565.0,1686.5,2,5,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,1/23/2020,FALSE,54.9,TRUE
1020602,The Paloma,DESIGN,DESIGN_FIRM,0.0,1057.0,0,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,11/1/2021,FALSE,45.2,TRUE
1006386,Kimberly Rider Interiors,DESIGN,DESIGNER_INDEPENDENT,1027.0,835.0,1,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,4/21/2021,FALSE,44.4,TRUE
1016414,"Cheryl Chenault Interiors, Inc.",DESIGN,DESIGNER_INDEPENDENT,1683.0,525.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,10/23/2023,FALSE,35.0,TRUE
1012702,"Osnap, Inc DBA ID.3",DESIGN,DESIGN_FIRM,8864.0,358.0,8,2,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/18/2020,FALSE,36.3,TRUE
1018930,Miche Victoria Interior Design,DESIGN,DESIGNER_INDEPENDENT,7279.88,318.0,8,1,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,5/24/2021,FALSE,32.1,TRUE
1027741,Ss Chapel Conley,DESIGN,DESIGNER_INDEPENDENT,120.0,312.0,3,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,7/12/2024,FALSE,46.1,TRUE
1024170,Pezzolo & Co.,DESIGN,DESIGN_FIRM,7221.0,240.0,7,0,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,4/23/2023,FALSE,40.2,TRUE
1011864,Katie Monkhouse Interiors,DESIGN,DESIGNER_INDEPENDENT,4402.0,125.0,2,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,5/23/2020,FALSE,30.0,TRUE
1011854,Nystrom Design,DESIGN,DESIGN_FIRM,763.25,44.0,2,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,12/10/2020,FALSE,41.2,TRUE
1026056,Douglas Durkin Design,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,12/27/2023,FALSE,0.0,TRUE
1017975,Collective Design,DESIGN,DESIGNER_INDEPENDENT,1540.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,6/10/2021,FALSE,0.0,TRUE
1018234,MONIKA KAPLAN DESIGN,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,12/31/2020,FALSE,0.0,TRUE
1020149,Marci Goulart Interior Design,DESIGN,DESIGNER_INDEPENDENT,665.0,0.0,2,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,9/21/2021,FALSE,0.0,TRUE
1027878,Nicholas Vincent Design,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,8/5/2024,FALSE,0.0,TRUE
1027506,Paulette Trainor Design,DESIGN,DESIGNER_INDEPENDENT,1652.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,6/17/2024,FALSE,0.0,TRUE
1021461,Simopoulos Designs,DESIGN,DESIGNER_INDEPENDENT,6700.0,0.0,4,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/22/2022,FALSE,0.0,TRUE
1026597,AB Interiors,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/25/2024,FALSE,0.0,TRUE
1024279,MGG Designs,DESIGN,DESIGN_FIRM,520.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/5/2024,FALSE,0.0,TRUE
1021854,Steph Nash Decor + Interior Design,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/21/2022,FALSE,0.0,TRUE
1027820,Gatherhouse,DESIGN,DESIGN_FIRM,3579.0,0.0,2,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,7/24/2024,FALSE,0.0,TRUE
1021514,Lizzy Leigh Interiors,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/19/2022,FALSE,0.0,TRUE
1000998,Village Interiors,DESIGN,DESIGN_FIRM,62.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/3/2020,FALSE,0.0,TRUE
1016120,Collov Home,DESIGN,DESIGN_FIRM,158.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,8/27/2020,FALSE,0.0,TRUE
1015791,Iko Design,DESIGN,DESIGNER_INDEPENDENT,576.3,0.0,3,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/3/2020,FALSE,0.0,TRUE
1002695,"Interior Motives (Roseville, CA)",DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/27/2020,FALSE,0.0,TRUE
1004533,"Coy & Company, Inc.",DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,5/12/2020,FALSE,0.0,TRUE
1005420,KFR Design,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/11/2021,FALSE,0.0,TRUE
1006031,A L Interiors,DESIGN,DESIGN_FIRM,1497.0,0.0,2,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/10/2020,FALSE,0.0,TRUE
1008062,Showroom 360,DESIGN,DESIGN_FIRM,4663.0,0.0,5,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/18/2020,FALSE,0.0,TRUE
1008067,Julie Rootes Interiors,DESIGN,DESIGN_FIRM,3037.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,12/19/2019,FALSE,0.0,TRUE
1008410,Professional Design Consultants,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/17/2020,FALSE,0.0,TRUE
1009057,"Spectrum Interior Design, Inc.",DESIGN,DESIGN_FIRM,4880.0,0.0,2,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,7/18/2024,FALSE,0.0,TRUE
1010874,Saint Pierre,DESIGN,DESIGNER_INDEPENDENT,405.0,0.0,1,1,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/3/2020,FALSE,0.0,TRUE
1013332,House of Brazier,DESIGN,DESIGNER_INDEPENDENT,1285.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/19/2020,FALSE,0.0,TRUE
1013745,DB Designs,DESIGN,DESIGNER_INDEPENDENT,12100.3,0.0,6,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,5/26/2020,FALSE,0.0,TRUE
1001498,Studio Baron Design,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/27/2021,FALSE,0.0,TRUE
1014076,Elegant Avenue Interiors,DESIGN,DESIGN_FIRM,596.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,6/17/2019,FALSE,0.0,TRUE
1014724,Nina Punzi Designs,DESIGN,DESIGNER_INDEPENDENT,880.1,0.0,2,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/2/2020,FALSE,0.0,TRUE
1015685,Erica Tyler Interiors,DESIGN,DESIGNER_INDEPENDENT,1525.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,12/13/2021,FALSE,0.0,TRUE
1034866,Kwong,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,12/16/2024,FALSE,0.0,TRUE
1005700,"TRG Architects, Inc.",DESIGN,ARCHITECT_BUILDER,6428.7,-34.0,2,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/6/2019,FALSE,0.0,TRUE
,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
ZERO REVENUE ACCOUNTS: 40 total | 9 keeping | 31 removed,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
Account_ID,Account_Name,Segment,Sub_Segment,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Revenue_Tier,Potential_Tier,Segment_Label,Customer_Since_Date,Is_New_2025,Composite_Score,Floor_Removed
1037845,Together Home Design Studio,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,8/26/2025,TRUE,17.0,FALSE
1037946,Sabah Mansoor Design,DESIGN,DESIGN_FIRM,0.0,0.0,0,1,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,9/30/2025,TRUE,18.4,FALSE
1038269,FURNITURE REPUBLIC,RETAIL,MULTIPLE_LOCATIONS,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,11/6/2025,TRUE,24.3,FALSE
1003166,Ruby Living Design,RETAIL,MULTIPLE_LOCATIONS,3009.0,0.0,5,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/26/2019,FALSE,0.0,FALSE
1012974,Anthem,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/6/2020,FALSE,0.0,FALSE
1013882,KPV Interiors,RETAIL,SINGLE_LOCATION,4050.0,0.0,2,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,12/14/2020,FALSE,0.0,FALSE
1015102,Buttercup Home,RETAIL,SINGLE_LOCATION,2351.0,0.0,3,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,6/9/2020,FALSE,0.0,FALSE
1018749,Janeen's Furniture Gallery,RETAIL,SINGLE_LOCATION,740.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/24/2021,FALSE,0.0,FALSE
1025849,HT Home Design,RETAIL,SINGLE_LOCATION,825.0,0.0,4,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,12/1/2023,FALSE,0.0,FALSE
1000998,Village Interiors,DESIGN,DESIGN_FIRM,62.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/3/2020,FALSE,0.0,TRUE
1001498,Studio Baron Design,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/27/2021,FALSE,0.0,TRUE
1002695,"Interior Motives (Roseville, CA)",DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/27/2020,FALSE,0.0,TRUE
1004533,"Coy & Company, Inc.",DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,5/12/2020,FALSE,0.0,TRUE
1005420,KFR Design,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/11/2021,FALSE,0.0,TRUE
1006031,A L Interiors,DESIGN,DESIGN_FIRM,1497.0,0.0,2,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/10/2020,FALSE,0.0,TRUE
1008062,Showroom 360,DESIGN,DESIGN_FIRM,4663.0,0.0,5,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/18/2020,FALSE,0.0,TRUE
1008067,Julie Rootes Interiors,DESIGN,DESIGN_FIRM,3037.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,12/19/2019,FALSE,0.0,TRUE
1008410,Professional Design Consultants,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/17/2020,FALSE,0.0,TRUE
1009057,"Spectrum Interior Design, Inc.",DESIGN,DESIGN_FIRM,4880.0,0.0,2,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,7/18/2024,FALSE,0.0,TRUE
1010874,Saint Pierre,DESIGN,DESIGNER_INDEPENDENT,405.0,0.0,1,1,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/3/2020,FALSE,0.0,TRUE
1013332,House of Brazier,DESIGN,DESIGNER_INDEPENDENT,1285.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/19/2020,FALSE,0.0,TRUE
1013745,DB Designs,DESIGN,DESIGNER_INDEPENDENT,12100.3,0.0,6,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,5/26/2020,FALSE,0.0,TRUE
1014076,Elegant Avenue Interiors,DESIGN,DESIGN_FIRM,596.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,6/17/2019,FALSE,0.0,TRUE
1014724,Nina Punzi Designs,DESIGN,DESIGNER_INDEPENDENT,880.1,0.0,2,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/2/2020,FALSE,0.0,TRUE
1015685,Erica Tyler Interiors,DESIGN,DESIGNER_INDEPENDENT,1525.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,12/13/2021,FALSE,0.0,TRUE
1015791,Iko Design,DESIGN,DESIGNER_INDEPENDENT,576.3,0.0,3,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/3/2020,FALSE,0.0,TRUE
1016120,Collov Home,DESIGN,DESIGN_FIRM,158.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,8/27/2020,FALSE,0.0,TRUE
1017975,Collective Design,DESIGN,DESIGNER_INDEPENDENT,1540.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,6/10/2021,FALSE,0.0,TRUE
