Rep Detail Report: Lauren Smith,,,,,,,,,,,,,,
Generated: 2025-12-18 06:44:57,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
SUMMARY METRICS,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
Total Accounts (after alignment):,Total 2024 Revenue: ,Total 2025 Revenue:,Accounts Removed (Floor):,Revenue Removed (Floor): ,Final Accounts (Keeping):,Final Revenue (Keeping):,Zero Revenue Accounts:,Zero Revenue New 2025 Accounts: ,,,,,,
214,1678063.5,1623756.33,69,32013.52,145,1591742.81,58,0,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
BREAKDOWN BY SEGMENT,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
,Accounts,Revenue,Removed,,,,,,,,,,
Group 1 High Potential: ,22,847817.29,0,,,,,,,,,,
Group 2 Medium Potential: ,50,362619.77,0,,,,,,,,,,
Group 2 High Potential: ,22,191065.0,0,,,,,,,,,,
Group 1 Medium Potential: ,7,167257.06,0,,,,,,,,,,
Group 3 Medium Potential: ,38,43782.96,27,,,,,,,,,,
Group 3 High Potential: ,7,6727.05,1,,,,,,,,,,
Group 3 Low Potential: ,68,4487.2,41,,,,,,,,,,
Totals,214,1623756.33,69,,,,,,,,,,
,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
GROUP 1 (HIGH REVENUE) - KEEPING: 29 accounts | 1015074.35 revenue,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
Account_ID,Account_Name,Segment,Sub_Segment,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Revenue_Tier,Potential_Tier,Segment_Label,Customer_Since_Date,Is_New_2025,Composite_Score,Floor_Removed
1007929,Bella Home Decor,DESIGN,DESIGN_FIRM,746.0,3277.24,2,3,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,11/20/2019,FALSE,66.6,FALSE
1008141,"NGD Interiors, LLC",DESIGN,DESIGN_FIRM,0.0,3277.0,0,1,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,3/30/2020,FALSE,53.3,FALSE
1027097,Fella Studios & Co,DESIGN,DESIGNER_INDEPENDENT,0.0,2914.6,1,2,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,7/11/2024,FALSE,62.3,FALSE
1012646,Barbara Hayman Designs Decorating Den,DESIGN,DESIGN_FIRM,3297.0,2810.5,4,5,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,3/26/2020,FALSE,51.0,FALSE
1008685,Kristen Fireman Interiors,DESIGN,DESIGN_FIRM,207.0,2803.5,1,1,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,2/24/2020,FALSE,63.1,FALSE
1006450,NKM Design-Decorating Den Interiors,DESIGN,DESIGNER_INDEPENDENT,10834.0,2789.0,19,4,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,9/25/2019,FALSE,65.4,FALSE
1013333,Design Trade Resources,DESIGN,DESIGN_FIRM,7125.0,2685.0,3,2,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,12/13/2019,FALSE,48.8,FALSE
1007841,Susan Costin Design,DESIGN,DESIGN_FIRM,1626.0,2677.0,2,2,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,4/1/2020,FALSE,58.5,FALSE
1015425,"Spayds Greenhouses, Nursery & Floral Inc.",RETAIL,SINGLE_LOCATION,1075.0,2528.0,1,3,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,2/10/2020,FALSE,56.1,FALSE
1005494,Holland Floor Covering-Newton Store,RETAIL,SINGLE_LOCATION,5867.28,2522.5,8,6,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,6/9/2022,FALSE,52.4,FALSE
,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
GROUP 3 (LOW REVENUE) - KEEPING: 44 accounts | 22983.69 revenue,,,,,,,,,,,,,,
(Non-DESIGN accounts or New 2025 customers - protected from floor),,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
Account_ID,Account_Name,Segment,Sub_Segment,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Revenue_Tier,Potential_Tier,Segment_Label,Customer_Since_Date,Is_New_2025,Composite_Score,Floor_Removed
1027367,stout carpeting inc,RETAIL,SINGLE_LOCATION,220.0,2186.4,1,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,5/28/2024,FALSE,63.3,FALSE
1002046,Perrino Furnishings and Design,RETAIL,SINGLE_LOCATION,4686.0,1929.0,9,6,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,5/28/2020,FALSE,56.6,FALSE
1037079,Ashli Mizell,DESIGN,DESIGN_FIRM,0.0,1810.0,0,1,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,6/16/2025,TRUE,32.7,FALSE
1000026,Albed Rug Co.,RETAIL,SINGLE_LOCATION,5737.5,1785.0,4,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,12/20/2019,FALSE,45.4,FALSE
1022037,Home Tonic LLC,RETAIL,SINGLE_LOCATION,0.0,1678.25,0,3,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,4/10/2025,TRUE,51.6,FALSE
1027576,Dahlhaus Design Co. LLC,DESIGN,DESIGNER_INDEPENDENT,0.0,1678.0,0,4,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,3/19/2025,TRUE,60.6,FALSE
1011097,Dewey Furniture,RETAIL,SINGLE_LOCATION,4240.0,1602.0,7,3,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,6/21/2022,FALSE,25.0,FALSE
1021537,Salvatore Outdoor LLC,RETAIL,SINGLE_LOCATION,147.0,1570.0,1,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,5/25/2022,FALSE,48.9,FALSE
1016001,Brenda Friday Design,RETAIL,SINGLE_LOCATION,2155.0,1233.5,2,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,4/29/2020,FALSE,43.7,FALSE
1007539,Saylor House,RETAIL,SINGLE_LOCATION,2150.0,1195.0,2,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,12/11/2019,FALSE,50.0,FALSE
1011247,Pine Tree Barn,RETAIL,SINGLE_LOCATION,5601.27,1183.5,11,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,1/28/2020,FALSE,54.8,FALSE
1035689,Marvista Design Build,DESIGN,DESIGN_FIRM,0.0,1138.2,0,3,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,3/6/2025,TRUE,66.1,FALSE
1019211,Marche,RETAIL,SINGLE_LOCATION,1400.0,914.0,1,4,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,5/20/2021,FALSE,38.7,FALSE
1014759,John Strauss Furniture Showroom,RETAIL,SINGLE_LOCATION,0.0,572.84,0,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,10/29/2019,FALSE,50.8,FALSE
1021286,37 Summerwood,RETAIL,SINGLE_LOCATION,4515.7,555.0,3,1,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/4/2022,FALSE,37.3,FALSE
1015048,buckingham floor llc,RETAIL,SINGLE_LOCATION,0.0,471.0,0,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,12/12/2019,FALSE,44.6,FALSE
1008214,Gracious Living Interiors,RETAIL,SINGLE_LOCATION,150.0,468.4,0,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,1/2/2020,FALSE,66.7,FALSE
1023365,The Nue Look,RETAIL,SINGLE_LOCATION,1075.0,320.0,2,1,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/16/2023,FALSE,34.7,FALSE
1004439,Calvetta Brothers Floor Show,RETAIL,MULTIPLE_LOCATIONS,4800.0,225.0,4,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,7/26/2024,FALSE,52.7,FALSE
1005428,Homestead Furniture,RETAIL,SINGLE_LOCATION,2132.0,200.0,6,1,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,8/9/2019,FALSE,38.3,FALSE
1026787,ALGARD CERAMIC TILE,RETAIL,SINGLE_LOCATION,0.0,168.6,0,1,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,6/9/2025,TRUE,39.1,FALSE
1037887,Thornton Interior Design LLC,DESIGN,DESIGN_FIRM,0.0,100.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,9/9/2025,TRUE,44.9,FALSE
1000338,Sedlak Interiors,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/23/2023,FALSE,0.0,FALSE
1018549,FanCar Investments/DBA The Treasure Place,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/12/2021,FALSE,0.0,FALSE
1000453,Floors Usa,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/2/2020,FALSE,0.0,FALSE
1003654,Interior Fancies,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/22/2020,FALSE,0.0,FALSE
1003682,Giunta's Furniture,RETAIL,MULTIPLE_LOCATIONS,1415.2,0.0,3,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/25/2020,FALSE,0.0,FALSE
1004288,Arslanian Brothers,RETAIL,SINGLE_LOCATION,740.5,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/10/2020,FALSE,0.0,FALSE
1006685,Wells Home Furnishings,RETAIL,SINGLE_LOCATION,499.5,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,8/20/2019,FALSE,0.0,FALSE
1025578,House Splendid,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,9/25/2024,FALSE,0.0,FALSE
1024446,Designer's Studio,RETAIL,SINGLE_LOCATION,10296.0,0.0,2,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,7/20/2023,FALSE,0.0,FALSE
1023819,Vintage & Soul Home,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/28/2023,FALSE,0.0,FALSE
1023770,"RIVERVIEW CARPET AND FLOORING, INC",RETAIL,SINGLE_LOCATION,336.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/10/2023,FALSE,0.0,FALSE
1023640,"BENJAMIN ZIMMERMAN & SON, INC -Independent",RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/5/2024,FALSE,0.0,FALSE
1008417,Keystone Floor Products,RETAIL,SINGLE_LOCATION,597.0,0.0,4,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,8/18/2020,FALSE,0.0,FALSE
1022359,LAND and LAKE PATIO,RETAIL,MULTIPLE_LOCATIONS,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/17/2023,FALSE,0.0,FALSE
1022045,Nest Home Decor,RETAIL,MULTIPLE_LOCATIONS,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,6/14/2022,FALSE,0.0,FALSE
1016969,Gray Apple Market/Design,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,10/7/2020,FALSE,0.0,FALSE
1017341,Rustique,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/5/2021,FALSE,0.0,FALSE
1017344,Black Cherry Design,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,9/16/2020,FALSE,0.0,FALSE
1021099,7 West Carpet Company,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/8/2022,FALSE,0.0,FALSE
1019225,Smith Village Home Furnishings,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,10/17/2021,FALSE,0.0,FALSE
1017641,three sisters co,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/13/2021,FALSE,0.0,FALSE
1017731,Gracylane,RETAIL,SINGLE_LOCATION,3422.0,0.0,2,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/25/2021,FALSE,0.0,FALSE
,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
GROUP 3 (LOW REVENUE) - LOSING (FLOOR REMOVED): 69 accounts | 32013.52 revenue,,,,,,,,,,,,,,
(DESIGN segment + Not new in 2025),,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
Account_ID,Account_Name,Segment,Sub_Segment,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Revenue_Tier,Potential_Tier,Segment_Label,Customer_Since_Date,Is_New_2025,Composite_Score,Floor_Removed
1015062,Gregory Alonso Inc,DESIGN,DESIGN_FIRM,2657.0,2239.0,2,4,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,12/31/2019,FALSE,58.4,TRUE
1009318,Druim Moir Designs,DESIGN,DESIGNER_INDEPENDENT,12055.86,2126.0,4,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,11/29/2021,FALSE,49.1,TRUE
1016630,Jen Lopez Design,DESIGN,DESIGNER_INDEPENDENT,204.0,1784.4,1,5,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,11/6/2021,FALSE,57.2,TRUE
1016102,GARDNER/FOX,DESIGN,DESIGN_FIRM,690.0,1764.89,2,0,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,5/26/2020,FALSE,50.9,TRUE
1000959,Lynn Buch Interiors,DESIGN,DESIGNER_INDEPENDENT,1295.0,1745.0,3,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,4/23/2020,FALSE,53.7,TRUE
1015497,Kelly Ruggeri Design,DESIGN,DESIGNER_INDEPENDENT,15123.0,1706.0,11,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,3/4/2020,FALSE,49.0,TRUE
1009427,Kathy McGroarty - Decorating Den,DESIGN,DESIGNER_INDEPENDENT,0.0,1678.0,0,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,2/15/2020,FALSE,53.5,TRUE
1019453,intriguing interiors,DESIGN,DESIGN_FIRM,0.0,1637.0,0,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,6/8/2022,FALSE,43.6,TRUE
1008066,Tailored Home,DESIGN,DESIGN_FIRM,12744.92,1629.88,18,11,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,11/12/2019,FALSE,65.7,TRUE
1011468,"Lisa Quale Interiors, LLC",DESIGN,DESIGNER_INDEPENDENT,1345.0,1611.85,1,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,1/28/2020,FALSE,53.2,TRUE
1011001,Timeless Design,DESIGN,DESIGNER_INDEPENDENT,0.0,1481.5,0,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,3/22/2022,FALSE,56.6,TRUE
1018015,Crimson Hill Interiors,DESIGN,DESIGN_FIRM,2899.0,1424.5,2,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,12/21/2020,FALSE,44.1,TRUE
1016509,You-Neek Designs,DESIGN,DESIGN_FIRM,0.0,1297.0,0,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,3/18/2021,FALSE,64.1,TRUE
1015588,beyond the picket fence (PA),DESIGN,DESIGN_FIRM,0.0,1130.0,0,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,3/24/2020,FALSE,42.9,TRUE
1009690,Mary Jo Long - Decorating Den,DESIGN,DESIGNER_INDEPENDENT,2663.0,1073.0,5,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,1/3/2020,FALSE,51.9,TRUE
1007644,Kelley Price Interiors,DESIGN,DESIGN_FIRM,5168.0,1049.0,8,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,2/28/2022,FALSE,56.1,TRUE
1022493,"The Design Center, LLC/Sue Marks",DESIGN,DESIGNER_INDEPENDENT,9395.5,1039.0,12,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,9/1/2022,FALSE,54.6,TRUE
1007260,Ann Kelly Interiors,DESIGN,DESIGN_FIRM,6516.0,863.0,5,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/22/2020,FALSE,36.6,TRUE
1006881,LAD Interior Design,DESIGN,DESIGNER_INDEPENDENT,1564.0,831.0,4,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,12/17/2019,FALSE,51.3,TRUE
1014125,Avakian Design,DESIGN,DESIGN_FIRM,7237.05,820.0,2,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,8/21/2020,FALSE,44.9,TRUE
1016468,Styling Gypsy Interior Design LLC,DESIGN,DESIGNER_INDEPENDENT,1761.0,795.0,2,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,6/26/2020,FALSE,48.8,TRUE
1017871,Furniture Corp,DESIGN,DESIGN_FIRM,4111.5,746.0,2,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,11/16/2020,FALSE,43.6,TRUE
1015244,Staging Spaces and Design (PA),DESIGN,DESIGN_FIRM,1205.0,698.5,1,2,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/25/2021,FALSE,38.5,TRUE
1017806,Danielle Luongo Designs,DESIGN,DESIGN_FIRM,0.0,599.0,0,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,7/14/2022,FALSE,58.3,TRUE
1015931,Wildman Chalmers Design,DESIGN,DESIGN_FIRM,0.0,223.5,0,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,4/28/2020,FALSE,48.8,TRUE
1009666,"AK Interiors, LLC",DESIGN,DESIGN_FIRM,0.0,197.0,0,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,1/28/2020,FALSE,55.0,TRUE
1008664,Marcy Wilson Interior Design,DESIGN,DESIGN_FIRM,0.0,168.3,0,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,4/21/2020,FALSE,44.3,TRUE
1016665,Erica Kidwell Interior Design,DESIGN,DESIGNER_INDEPENDENT,55.0,154.0,2,1,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,7/10/2020,FALSE,71.6,TRUE
1017299,E.P. Interiors LLC,DESIGN,DESIGN_FIRM,0.0,151.0,0,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,1/9/2021,FALSE,49.6,TRUE
1020930,Ashley Moyer Interior Design,DESIGN,DESIGN_FIRM,445.0,16.5,2,0,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,1/4/2022,FALSE,41.5,TRUE
1010277,Straight Home LLC,DESIGN,DESIGN_FIRM,1375.0,0.0,3,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/28/2020,FALSE,0.0,TRUE
1002079,Interior Designs By Mary Kay Chaffee,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,9/3/2020,FALSE,0.0,TRUE
1017509,M Hill Rees Interiors,DESIGN,DESIGN_FIRM,2590.0,0.0,3,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,12/21/2020,FALSE,0.0,TRUE
1003147,Dk Interior Concepts,DESIGN,DESIGN_FIRM,1731.0,0.0,4,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/23/2020,FALSE,0.0,TRUE
1002869,Interior Motives (WV),DESIGN,DESIGN_FIRM,1430.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/26/2019,FALSE,0.0,TRUE
1018966,Xperience Workroom,DESIGN,DESIGN_FIRM,100.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,10/13/2021,FALSE,0.0,TRUE
1020110,Fisher Grey,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,8/30/2021,FALSE,0.0,TRUE
1019530,Studio Whitford,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,6/7/2021,FALSE,0.0,TRUE
1019546,Renaissance Man Antiques,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,6/8/2021,FALSE,0.0,TRUE
1020433,Ann Decker Design,DESIGN,DESIGNER_INDEPENDENT,1175.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,10/13/2021,FALSE,0.0,TRUE
1020915,Woodland Design Company,DESIGN,ARCHITECT_BUILDER,160.2,0.0,2,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/6/2022,FALSE,0.0,TRUE
1021122,Laura Solensky Design LLC,DESIGN,DESIGNER_INDEPENDENT,82.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/4/2022,FALSE,0.0,TRUE
1021851,Sami Riccioli Designs,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,5/12/2022,FALSE,0.0,TRUE
1002033,Gail Gray LLC,DESIGN,DESIGN_FIRM,1780.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/18/2020,FALSE,0.0,TRUE
1023061,Pamela Thornton Bush LLC,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/16/2022,FALSE,0.0,TRUE
1016758,Katy Popple Design,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,7/29/2020,FALSE,0.0,TRUE
1016638,LSM Interior Design,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,8/12/2020,FALSE,0.0,TRUE
1010685,B Robertson Interiors,DESIGN,DESIGN_FIRM,3586.0,0.0,2,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/17/2020,FALSE,0.0,TRUE
1008114,DePiano Interiors,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/24/2020,FALSE,0.0,TRUE
1009907,White Horse Fabric and Design,DESIGN,DESIGN_FIRM,1331.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/5/2020,FALSE,0.0,TRUE
1011976,Barbara Straub Interiors,DESIGN,DESIGN_FIRM,2295.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/20/2019,FALSE,0.0,TRUE
1012319,Mel McDaniel Design,DESIGN,DESIGN_FIRM,7235.0,0.0,2,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/9/2020,FALSE,0.0,TRUE
1013639,Holly M Popowich Design Inc,DESIGN,DESIGNER_INDEPENDENT,3563.0,0.0,2,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/17/2020,FALSE,0.0,TRUE
1014121,Holzheimer Interiors Inc,DESIGN,DESIGN_FIRM,2403.0,0.0,3,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/25/2019,FALSE,0.0,TRUE
1009180,Joanne Bateman Interior Design,DESIGN,DESIGN_FIRM,853.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,9/29/2020,FALSE,0.0,TRUE
1014326,Ana Gill-Jones - Decorating Den,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/18/2019,FALSE,0.0,TRUE
1003185,Busy Bee Philly LLC,DESIGN,DESIGN_FIRM,673.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/15/2021,FALSE,0.0,TRUE
1001912,Viola Interior Design,DESIGN,DESIGN_FIRM,330.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/7/2020,FALSE,0.0,TRUE
1007225,Bare Root Design Studio,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,8/11/2021,FALSE,0.0,TRUE
1015898,Christine McCall Home,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,6/10/2020,FALSE,0.0,TRUE
1015918,Hazel Tree Interiors,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/14/2020,FALSE,0.0,TRUE
1006718,Lee Meier Interiors,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/29/2021,FALSE,0.0,TRUE
1016343,Safferstone Interiors,DESIGN,DESIGNER_INDEPENDENT,4940.0,0.0,3,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,6/1/2020,FALSE,0.0,TRUE
1016390,Sharp + Grey Interiors,DESIGN,DESIGNER_INDEPENDENT,2965.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/20/2020,FALSE,0.0,TRUE
1005573,Le Roux Interiors,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,12/3/2019,FALSE,0.0,TRUE
1026769,SMITH FLOOR COVERING,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/22/2024,FALSE,0.0,TRUE
1025307,SS Lauren Smith,DESIGN,DESIGNER_INDEPENDENT,2247.03,-15.0,13,3,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,9/11/2023,FALSE,0.0,TRUE
1022442,"Desired Designs, LLC",DESIGN,DESIGN_FIRM,84.0,-15.3,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,8/29/2022,FALSE,0.0,TRUE
1005530,Hughes Design Gallery,DESIGN,DESIGN_FIRM,3030.0,-635.0,2,1,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/9/2020,FALSE,0.0,TRUE
,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
ZERO REVENUE ACCOUNTS: 58 total | 22 keeping | 36 removed,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
