Shelly Meshwork (CA),,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
================================================================================,,,,,,,,,,,
SUMMARY METRICS,,,,,,,,,,,
================================================================================,,,,,,,,,,,
2025 Acct Total,Rev_2024,Rev_2025,Net_Account_Change for 2026,Net_Rev_Change,2026 Acct Total, Rev_2025 after Acct Change ,,,,,
927,2237042.31,2118559.28,0,0.0,927," $2,118,559.28 ",,,,,
,,,,,,,,,,,
,,,,,,,,,,,
================================================================================,,,,,,,,,,,
BREAKDOWN BY SEGMENT/GROUP,,,,,,,,,,,
================================================================================,,,,,,,,,,,
,Accounts,Revenue,,,,,,,,,
Group 1,30,1308150.86,,,,,,,,,
Group 2,98,748983.94,,,,,,,,,
Group 3,799,61424.48,,,,,,,,,
Totals,927,2118559.28,,,,,,,,,
,,,,,,,,,,,
================================================================================,,,,,,,,,,,
GROUP 1 (HIGH REVENUE) - KEEPING: 30 accounts | $1308150.86 revenue,,,,,,,,,,,
================================================================================,,,,,,,,,,,
Customer No.,Account_Name,Segment,Sub_Segment,Segment_Label,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Is_New_2025,BTF,Floor_Exception
1003773,"Artcompose, Inc",E-TAILER,SPECIALTY,Group 3 High Potential,0.0,1970.0,0,1,TRUE,N,FALSE
1000051,Jordans Rugs (Canada),RETAIL,MULTIPLE_LOCATIONS,Group 3 High Potential,0.0,1790.0,0,2,TRUE,N,FALSE
1011837,L'Atelier Home,RETAIL,SINGLE_LOCATION,Group 3 Medium Potential,0.0,1701.05,0,3,FALSE,N,FALSE
1004856,The Heather Company,RETAIL,SINGLE_LOCATION,Group 3 Medium Potential,18561.73,1690.2,11,2,FALSE,N,FALSE
1001147,Allan Rug Co (Canada),RETAIL,SINGLE_LOCATION,Group 3 Medium Potential,4941.3,1681.0,3,1,FALSE,N,FALSE
1012412,Habitat Decor,RETAIL,SINGLE_LOCATION,Group 3 Medium Potential,-1630.0,1546.5,2,3,FALSE,N,FALSE
1008165,Belle Avenue Design,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,4099.2,1420.0,2,1,FALSE,Y,TRUE
1012445,Bracko Brothers,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,1580.0,1370.0,2,2,FALSE,N,FALSE
1003311,"Flora Di Menna Designs, Inc.",DESIGN,DESIGN_FIRM,Group 3 High Potential,0.0,1360.0,0,1,TRUE,N,FALSE
1024464,MISTER HQ GROUP,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,2008.0,1350.0,2,2,FALSE,N,FALSE
1027695,Redman Watson Inc,DESIGN,DESIGN_FIRM,Group 3 Medium Potential,0.0,1304.55,0,1,FALSE,Y,TRUE
1021666,G2MC Inc. Div Maison Corbeil,RETAIL,MULTIPLE_LOCATIONS,Group 3 Low Potential,4092.6,1276.0,7,3,FALSE,N,FALSE
1038174,Jayman BUILT,DESIGN,ARCHITECT_BUILDER,Group 3 High Potential,0.0,1179.0,0,1,TRUE,N,FALSE
1038685,Stacey Cohen Design,DESIGN,DESIGN_FIRM,Group 3 High Potential,0.0,1165.0,0,1,TRUE,N,FALSE
1023015,Rainsford Company Ltd.,RETAIL,SINGLE_LOCATION,Group 3 Medium Potential,1996.0,1144.0,8,5,FALSE,N,FALSE
1018711,Gillian & Co. Interior Design Inc.,DESIGN,DESIGN_FIRM,Group 3 Medium Potential,0.0,1140.0,1,0,FALSE,Y,TRUE
