Marti Hovater,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
================================================================================,,,,,,,,,,,
SUMMARY METRICS,,,,,,,,,,,
================================================================================,,,,,,,,,,,
2025 Acct Total,Rev_2024,Rev_2025,Net_Account_Change for 2026,Net_Rev_Change,2026 Acct Total, Rev_2025 after Acct Change ,,,,,
184,1910383.7,1805917.18,-44,-22247.35,140," $1,783,669.83 ",,,,,
,,,,,,,,,,,
,,,,,,,,,,,
================================================================================,,,,,,,,,,,
BREAKDOWN BY SEGMENT/GROUP,,,,,,,,,,,
================================================================================,,,,,,,,,,,
,Accounts,Revenue,,,,,,,,,
Group 1,29,1422247.69,,,,,,,,,
Group 2,45,338922.11,,,,,,,,,
Group 3,66,22500.03,,,,,,,,,
Totals,140,1783669.83,,,,,,,,,
,,,,,,,,,,,
================================================================================,,,,,,,,,,,
GROUP 1 (HIGH REVENUE) - KEEPING: 29 accounts | $1422247.69 revenue,,,,,,,,,,,
================================================================================,,,,,,,,,,,
Customer No.,Account_Name,Segment,Sub_Segment,Segment_Label,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Is_New_2025,BTF,Floor_Exception
1004024.0,Zuri Furniture,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE
1000556.0,Style Rug Expo Inc.,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,2081.5,0.0,6,0,FALSE,N,FALSE
1003458.0,"Meredith O'Donnell, Inc.",RETAIL,SINGLE_LOCATION,Group 3 High Potential,0.0,0.0,0,0,TRUE,N,FALSE
1000212.0,Yates Flooring Center,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,500.0,0.0,1,0,FALSE,N,FALSE
1027341.0,RAMSOWERS FURNITURE,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,13244.0,0.0,2,0,FALSE,N,FALSE
1015086.0,"Moore House Interiors, LLC",RETAIL,SINGLE_LOCATION,Group 3 Low Potential,6551.5,0.0,2,0,FALSE,N,FALSE
1012235.0,Swag,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE
1011503.0,LAM Bespoke,RETAIL,MULTIPLE_LOCATIONS,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE
1007136.0,Alyson Jon Interiors,Retail,Single location,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE
1006556.0,Freedom Furniture and Design,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,11363.0,0.0,5,0,FALSE,N,FALSE
1024374.0,Sensible Redesign,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE
1018885.0,Adesse Designs,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,100.0,0.0,0,0,FALSE,N,FALSE
1024857.0,James Craig Furnishings,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE
1025732.0,The Luxe Design Group | LXDG,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE
1025739.0,Edit by Alicia Nicholas,Retail,Single location,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE
1025869.0,Noble Furnishings LLC,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,2439.0,0.0,4,0,FALSE,N,FALSE
1026066.0,The WM,Retail,Single location,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE
1020181.0,Alpha Furniture DBA Home Zone Furniture,Retail,Multiple locations,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE
1024413.0,Scarlet Reagan,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE
1024554.0,Euro Living (TX),Retail,Multiple locations,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE
1036809.0,Luxe Design Group,Design,Design Firm,Group 3 Low Potential,0.0,0.0,0,0,FALSE,Y,TRUE
1027215.0,RENDR,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,300.0,0.0,0,0,FALSE,N,FALSE
1026133.0,By Grace and Faith,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE
1027353.0,Oakstreet Shoppe,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,0.0,0.0,0,0,TRUE,N,FALSE
1035026.0,"Beyondfloors.net, INC",RETAIL,SINGLE_LOCATION,Group 3 Low Potential,325.0,0.0,1,0,FALSE,N,FALSE
